OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;nom_fichier;igds_basename;igds_style;igds_element_association_id;geom_origine;igds_element_type;igds_symbology;igds_color;igds_color_blue;igds_color_green;igds_color_red;igds_fill_color;igds_fill_color_blue;igds_fill_color_green;igds_fill_color_red;igds_rotation;igds_graphic_group;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
514;114B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.691961034780547;17.88937957594517;"{""coordinates"": [[[2.3892338423578727, 48.85223092807211], [2.3892101618454973, 48.8522451374559], [2.3892115388728428, 48.8522461337717], [2.389214696958251, 48.852244235173856], [2.3892422270697407, 48.85226423877684], [2.3892391651131497, 48.852266074911505], [2.3892405435042554, 48.85226707123394], [2.389268562272134, 48.852250267774984], [2.3892942614707118, 48.852234863552404], [2.389263989669648, 48.85221285840004], [2.3892338423578727, 48.85223092807211]]], ""type"": ""Polygon""}";48.85223913586798, 2.3892536420090544
530;122A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;17.358281117667378;17.689891589476193;"{""coordinates"": [[[2.384216743117769, 48.846959889416766], [2.384212951929289, 48.846974554588776], [2.384209692922242, 48.846986966015436], [2.384203120112132, 48.84698621180036], [2.384202376621613, 48.846989049938564], [2.3842717334221923, 48.84699694800724], [2.384275936623068, 48.84698097189436], [2.3842802667339527, 48.846964518876185], [2.38421751385898, 48.846957051418684], [2.384216743117769, 48.846959889416766]]], ""type"": ""Polygon""}";48.84697716851746, 2.3842442185958395
531;133G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;24.765509193301963;26.479272917182527;"{""coordinates"": [[[2.3644702723300615, 48.81990671765655], [2.3644696339795006, 48.81990757766813], [2.3644652536822606, 48.81990614146164], [2.36446313412302, 48.819908962342396], [2.364577414494857, 48.81994627786566], [2.3645927782248037, 48.81992576821419], [2.364478484268179, 48.819888452632576], [2.3644763783292184, 48.819891273586], [2.364480582238497, 48.81989265489184], [2.3644799314121134, 48.81989353282478], [2.364467900413382, 48.81988968069411], [2.364458226359311, 48.81990286454605], [2.3644702723300615, 48.81990671765655]]], ""type"": ""Polygon""}";48.81991659726624, 2.364525595586269
570;0640;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;22.185843716833354;19.868404425772262;"{""coordinates"": [[[2.3312455391770275, 48.85562325767402], [2.3311991066054847, 48.85563851921206], [2.3312351436337937, 48.85568627576218], [2.3312470556579497, 48.855682225993924], [2.331245956965727, 48.85568075390666], [2.3312681085886062, 48.855673301548606], [2.3312694471851043, 48.85567508975026], [2.3312814677895304, 48.85567096863707], [2.3312455391770275, 48.85562325767402]]], ""type"": ""Polygon""}";48.85565437138129, 2.3312400279304564
596;054B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;7.93428580127461;13.151994705987528;"{""coordinates"": [[[2.3414525482297006, 48.848531950195735], [2.3414368090941373, 48.84853602399514], [2.3414360099278086, 48.84853467055813], [2.3414328380750473, 48.84853548860305], [2.3414560752894182, 48.84857462619225], [2.341478156792212, 48.84856891539174], [2.3414549195525423, 48.8485297787059], [2.341451747700375, 48.84853059675134], [2.3414525482297006, 48.848531950195735]]], ""type"": ""Polygon""}";48.84855267944182, 2.3414557809424594
597;074A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;9.869673862347248;13.966873794827997;"{""coordinates"": [[[2.299530739711057, 48.85714555500914], [2.299528363755537, 48.85714395733533], [2.2995093954205674, 48.85715633385447], [2.299511933466817, 48.85715804040016], [2.299557209910029, 48.857188317836425], [2.2995767616975904, 48.8571760346608], [2.299530739711057, 48.85714555500914]]], ""type"": ""Polygon""}";48.85716618989236, 2.299542987682073
606;083A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.880008768439566;15.449080981376168;"{""coordinates"": [[[2.3156091213571393, 48.873807847980316], [2.3156026598413155, 48.87380673902287], [2.3156022087016783, 48.87380786961277], [2.3156745146586193, 48.873820314377866], [2.3156805585292677, 48.873805061936615], [2.315608251346913, 48.873792608174455], [2.3156078001011733, 48.873793746857885], [2.3156142616154947, 48.87379485581504], [2.3156091213571393, 48.873807847980316]]], ""type"": ""Polygon""}";48.873806929456194, 2.3156440915015652
619;164C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.201039029468046;18.030578124422185;"{""coordinates"": [[[2.2902195972592754, 48.86691296849446], [2.2901815571457043, 48.86692505408389], [2.290178629088501, 48.866921043609544], [2.2901785583602696, 48.86692123205334], [2.29017845912939, 48.86692141133461], [2.2901783477531388, 48.86692158155036], [2.290178209114928, 48.86692175160442], [2.2901780433494445, 48.86692191160476], [2.290177864063314, 48.86692206343078], [2.2901776712685877, 48.8669222061832], [2.2901774513345385, 48.86692233978117], [2.2901772180144304, 48.86692245531277], [2.2901982790535826, 48.86695130991673], [2.2902073454222966, 48.86696374142269], [2.2902493574355756, 48.866950393310354], [2.2902341135615742, 48.866929515362536], [2.290219149429117, 48.866909017697154], [2.290218793565102, 48.86690912260927], [2.290218438056322, 48.86690920144238], [2.290218069161573, 48.8669092622091], [2.2902176870034894, 48.86690929591674], [2.2902173052128947, 48.86690930264605], [2.290216910036434, 48.86690929130902], [2.2902195972592754, 48.86691296849446]]], ""type"": ""Polygon""}";48.86693786373428, 2.290214333288878
681;153A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;19.14206275995094;21.22691949154147;"{""coordinates"": [[[2.2891824497905056, 48.85515915431862], [2.2892110596759827, 48.85515117428308], [2.28921340653033, 48.8551548755937], [2.2892161564034366, 48.8551541103858], [2.2891767152704703, 48.85509167735631], [2.289143279546337, 48.855100644090676], [2.2891819968937503, 48.855163180754325], [2.289184513878519, 48.85516250320019], [2.2891824497905056, 48.85515915431862]]], ""type"": ""Polygon""}";48.855126027954206, 2.2891786757040946
698;153B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.76255735658305;17.869373686468986;"{""coordinates"": [[[2.2981217420865954, 48.84940044685457], [2.2981191513993546, 48.84939863293207], [2.298117665797015, 48.84939955865428], [2.298167461898674, 48.8494343790838], [2.298200318309642, 48.84941390447103], [2.2981505220845744, 48.849379093047425], [2.2981490364833483, 48.84938001877005], [2.2981519647912623, 48.8493820604124], [2.2981217420865954, 48.84940044685457]]], ""type"": ""Polygon""}";48.84940761697635, 2.2981602243159847
709;162A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;35.83130467038741;29.558191595145917;"{""coordinates"": [[[2.288426521113842, 48.86298229661833], [2.288411652063656, 48.86297253657488], [2.288396575689065, 48.86298224627304], [2.2884114291438697, 48.8629921501219], [2.2884095986700643, 48.86299333447713], [2.2884193853912658, 48.863000049673275], [2.2883874298753195, 48.86302051958531], [2.2883838657335827, 48.86301809622267], [2.2883794750669284, 48.86301730476625], [2.288379174605485, 48.863017347047936], [2.288378887516087, 48.86301740829551], [2.2883786138109152, 48.863017487609675], [2.2883783536129108, 48.86301757599769], [2.2883780931693303, 48.86301768237134], [2.2883778598627185, 48.863017797899836], [2.2883776399404354, 48.86301793149498], [2.2883774335254206, 48.863018074163925], [2.2883772391316106, 48.863018234891435], [2.2883770868678996, 48.86301840486295], [2.288376948234095, 48.86301857491552], [2.2883768231075576, 48.86301875404198], [2.2883767387479983, 48.8630189424043], [2.2883766678957076, 48.86301913984049], [2.2883766243033286, 48.86301933743874], [2.288376607970863, 48.86301953519912], [2.2883766188984107, 48.86301973312158], [2.288376657085872, 48.86301993120614], [2.288376722656085, 48.86302012046], [2.2883768018564075, 48.863020309794905], [2.288376922069388, 48.863020490380194], [2.288377054549457, 48.863020671038385], [2.2883772021452944, 48.86302084279291], [2.288377390876731, 48.863020996805034], [2.2883775933610147, 48.863021141905406], [2.2883778095981464, 48.86302127809401], [2.2883780395880224, 48.86302140537093], [2.2883782970835953, 48.863021514824304], [2.2883785548248445, 48.863021606292094], [2.28837882631884, 48.86302168884816], [2.2883791118113592, 48.86302174450691], [2.288379411056828, 48.863021791253885], [2.288379710535588, 48.86302182091455], [2.28838001027231, 48.863021831690354], [2.288380310131871, 48.86302183347338], [2.2883805967299384, 48.863021808197], [2.2883808972036896, 48.863021765016036], [2.288382839662586, 48.863021263935465], [2.288418616179853, 48.86304558739638], [2.288431292547691, 48.86305421021079], [2.2884368585788497, 48.863057769664834], [2.2884918906773506, 48.863021992363194], [2.288486054503026, 48.86301825143508], [2.288474848179772, 48.86301068151408], [2.2884378687994578, 48.86298570338377], [2.288438088844279, 48.86298556079576], [2.2884382953819284, 48.86298540913387], [2.288438474782409, 48.86298524831713], [2.2884386407986486, 48.86298506943376], [2.288438765924892, 48.86298489030727], [2.288438877544067, 48.86298470210696], [2.288438962026174, 48.862984504751765], [2.288439032878182, 48.86298430731555], [2.288439062963226, 48.862984100643395], [2.2884390670283645, 48.86298390281006], [2.288439042593519, 48.86298369581378], [2.28843899077585, 48.8629834976482], [2.2884389253281823, 48.86298329940158], [2.2884388188678986, 48.86298310990462], [2.2884386987775165, 48.86298292032664], [2.288438537674415, 48.86298273949828], [2.28843837632576, 48.862982576655554], [2.2884381740871134, 48.86298241356972], [2.288437957972814, 48.86298226838841], [2.2884377279829633, 48.862982141111615], [2.28843747061029, 48.86298202266556], [2.2884372131147894, 48.86298191321232], [2.288436928003194, 48.862981829676045], [2.2884366427563867, 48.862981756031886], [2.2884363436340274, 48.86298170029226], [2.288436044266011, 48.86298166253821], [2.288435730899612, 48.862981651681515], [2.2884354310402815, 48.862981649898614], [2.288435117305296, 48.862981666020296], [2.2884348169546502, 48.86298170020856], [2.288434516358345, 48.862981752382446], [2.2884342291463784, 48.86298182262293], [2.288433941811481, 48.86298190185623], [2.2884336813680908, 48.86298200822994], [2.288433420801971, 48.862982123596474], [2.2884331872622656, 48.86298225621141], [2.2884329672175463, 48.86298239879944], [2.288432774309789, 48.86298255054234], [2.2884325947864714, 48.86298272035185], [2.288432442400216, 48.86298289931625], [2.2884317075859495, 48.86298570092623], [2.288426521113842, 48.86298229661833]]], ""type"": ""Polygon""}";48.863017743548745, 2.288435138104123
713;0140;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;40.228283601427506;27.011368462759872;"{""coordinates"": [[[2.3252727986153454, 48.869644049526585], [2.3251999402611627, 48.869667787053714], [2.3251996851019503, 48.86966748883196], [2.325199388930837, 48.86966719937239], [2.3251990651466286, 48.869666936737495], [2.3251987003507226, 48.869666682864754], [2.3251983078251217, 48.86966646480944], [2.325197887814777, 48.8696662636867], [2.325197440296186, 48.86966608129507], [2.3251969650480007, 48.86966593472081], [2.3251964758186237, 48.86966581504802], [2.325195972607949, 48.86966572227672], [2.325195469047784, 48.869665656483754], [2.3251949515064223, 48.86966561759222], [2.3251944198671644, 48.86966561459494], [2.3251939014054646, 48.86966564674632], [2.3251933963308162, 48.86966569785942], [2.325192890790172, 48.86966578494357], [2.3251923985317298, 48.86966589908293], [2.3251919194391926, 48.86966604927022], [2.3251914673771554, 48.86966621759679], [2.3251910422291213, 48.869666413055356], [2.3251906304799896, 48.86966662657633], [2.325190272803512, 48.869666875476554], [2.3251899286305826, 48.86966713434567], [2.3251896250035577, 48.869667420423674], [2.3251893621554376, 48.86966771572501], [2.3251891536013223, 48.86966802931932], [2.3251889708310083, 48.8696683520524], [2.3251888302028005, 48.86966868401652], [2.3251887441017014, 48.86966901628805], [2.3251886987794075, 48.86966935778294], [2.3251886942359206, 48.869669708501135], [2.325188744335943, 48.86967005053399], [2.325188835447977, 48.869670383804596], [2.3251889660920173, 48.86967071729813], [2.3251891527428716, 48.86967104211396], [2.325189380522137, 48.86967134917482], [2.3251896356813084, 48.86967164739661], [2.325189945600696, 48.86967192794024], [2.325190283016592, 48.869672190652025], [2.3251906479290967, 48.86967243553203], [2.3251910540747627, 48.86967265456349], [2.3251914878450846, 48.869672845871065], [2.3251919354802126, 48.86967301926993], [2.3251924108449478, 48.869673156851434], [2.325192898711184, 48.86967327651653], [2.3251934020384226, 48.869673360295074], [2.325193919346964, 48.86967341717216], [2.325194437121399, 48.869673438078124], [2.325194968865586, 48.86967343298191], [2.3251954873390126, 48.869673399931244], [2.325195992646729, 48.86967333083263], [2.325222068471034, 48.86970802700478], [2.3252208771469034, 48.86970843398643], [2.325221454809683, 48.869709093763554], [2.3252221132494357, 48.86970972701568], [2.325222855425554, 48.86971031577279], [2.3252236664595167, 48.86971085095744], [2.325224559738603, 48.86971135153143], [2.32522549337705, 48.86971178847954], [2.325226497120048, 48.86971218085569], [2.325227542573853, 48.86971251051297], [2.3252286297268148, 48.86971277835064], [2.325229744970514, 48.86971298249331], [2.3252308746613806, 48.86971312376341], [2.32523203243133, 48.86971320223778], [2.325233191005076, 48.869713218661985], [2.325234336890594, 48.869713162167876], [2.3252354835915514, 48.8697130427243], [2.325236617464581, 48.869712861153744], [2.3252377112692493, 48.869712615503936], [2.3252387649940025, 48.86971230667418], [2.3252382293913225, 48.86971155719999], [2.3253019720178836, 48.86969062547919], [2.3253025488660306, 48.86969134820532], [2.3253036022288818, 48.869691067252546], [2.3253046292716926, 48.86969071330462], [2.3253055887379444, 48.869690314008615], [2.325306494492406, 48.86968985145582], [2.325307332658659, 48.86968934445422], [2.3253081046233044, 48.86968879121292], [2.325308807764665, 48.869688183623104], [2.325309415832996, 48.8696875485171], [2.3253099289447765, 48.869686876902115], [2.325310361978438, 48.86968617785543], [2.3253106984478493, 48.86968546117687], [2.3253109397393095, 48.869684725075665], [2.3253110722095682, 48.86968397037418], [2.32531111062048, 48.86968321514246], [2.3253110521292686, 48.86968246835796], [2.325310884583913, 48.86968172095877], [2.3253106214995434, 48.86968098201445], [2.3253102503864507, 48.86968026854216], [2.3253097958748294, 48.86967957348597], [2.325308399493061, 48.86968002427975], [2.325282699840151, 48.86964575293749], [2.3252830438958934, 48.86964550306091], [2.32528334728931, 48.869645234968196], [2.325283610020403, 48.8696449486594], [2.325283847084065, 48.86964464421908], [2.3252840283739236, 48.86964433047094], [2.325284182516772, 48.869644007576326], [2.3252842822490174, 48.869643675381546], [2.325284341085976, 48.86964334295625], [2.325284359144129, 48.86964300130763], [2.3252843361905113, 48.869642668421314], [2.325284258709712, 48.86964233522757], [2.3252841416968266, 48.869642001811], [2.3252839821925932, 48.86964168614176], [2.325283781792974, 48.869641370242014], [2.3252835538967997, 48.86964107217409], [2.3252832712406817, 48.86964079178436], [2.325282947456316, 48.86964052914966], [2.325282609807091, 48.86964028442364], [2.3252822310297177, 48.86964005745268], [2.3252818111239963, 48.86963984823668], [2.325281378483849, 48.8696396749227], [2.325280930615743, 48.8696395195097], [2.325280455134597, 48.869639390921314], [2.325279965683958, 48.86963928833515], [2.325279462123941, 48.86963922254252], [2.325278958214474, 48.8696391837282], [2.325278440323861, 48.869639171815344], [2.3252779357154894, 48.86963918695767], [2.325277430757665, 48.86963922907836], [2.3252769253339016, 48.869639307170104], [2.3252764468241733, 48.86963941239386], [2.325275968093225, 48.86963953470391], [2.3252755161481744, 48.869639694038], [2.3252750897540575, 48.86963988049643], [2.3252746781218634, 48.8696400850249], [2.325274307035495, 48.869640316762265], [2.3252739629797454, 48.86964056663886], [2.325273659586306, 48.86964083473155], [2.3252733832233847, 48.86964112096344], [2.3252731476393618, 48.869641416418645], [2.3252729527176523, 48.869641730089945], [2.325272798574741, 48.869642052984574], [2.325272685210629, 48.8696423851025], [2.3252726250103986, 48.869642717520065], [2.3252725934369596, 48.86964305009905], [2.3252726162740154, 48.86964339197823], [2.3252726937547425, 48.86964372517197], [2.3252727986153454, 48.869644049526585]]], ""type"": ""Polygon""}";48.86967799515484, 2.3252531123930136
