list_id,first_publication_date,price,latitude,longitude,urls,nb_pieces,surface
2903969066,2024-12-15 19:24:00,1490,48.839356459603906,2.3485451240837993,https://www.leboncoin.fr/ad/locations/2903969066,2,26
2922648882,2025-01-20 21:12:58,1490,48.88714,2.3729,https://www.leboncoin.fr/ad/locations/2922648882,2,47
2933272074,2025-02-08 11:34:00,1490,48.891765816600405,2.33350412939774,https://www.leboncoin.fr/ad/locations/2933272074,2,42
2928904066,2025-02-01 09:39:08,1490,48.86689,2.35143,https://www.leboncoin.fr/ad/locations/2928904066,2,26
2923594428,2025-01-22 16:28:48,1490,48.87739362329363,2.294552879311279,https://www.leboncoin.fr/ad/locations/2923594428,2,37
2912688725,2025-01-03 16:15:46,1490,48.88794,2.34799,https://www.leboncoin.fr/ad/locations/2912688725,2,43
2926176685,2025-01-26 22:10:30,1494,48.88994,2.35035,https://www.leboncoin.fr/ad/locations/2926176685,2,43
2923216774,2025-01-21 22:37:27,1495,48.88707,2.34624,https://www.leboncoin.fr/ad/locations/2923216774,2,35
2926037463,2025-01-26 18:27:12,1495,48.88746,2.34789,https://www.leboncoin.fr/ad/locations/2926037463,2,42
2934394775,2025-02-10 16:55:49,1496,48.87242,2.36095,https://www.leboncoin.fr/ad/locations/2934394775,3,69
2911021350,2024-12-30 10:50:00,1499,48.88463484767575,2.3730626372224304,https://www.leboncoin.fr/ad/locations/2911021350,2,55
2928333592,2025-01-16 21:22:00,1500,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2928333592,2,35
2935256755,2025-02-12 08:51:00,1500,48.84105,2.29926,https://www.leboncoin.fr/ad/locations/2935256755,2,49
2905160620,2024-12-18 09:58:00,1500,48.842946184654686,2.3999332121877415,https://www.leboncoin.fr/ad/locations/2905160620,2,41
2935163029,2025-02-12 02:03:28,1500,48.87029,2.37194,https://www.leboncoin.fr/ad/locations/2935163029,2,31
2935131177,2025-02-11 22:29:30,1500,48.85692,2.40869,https://www.leboncoin.fr/ad/locations/2935131177,2,40
2935128442,2025-02-11 22:24:43,1500,48.85692,2.40869,https://www.leboncoin.fr/ad/locations/2935128442,2,44
